longitude,latitude,imo
-6.20703125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-4.62109375,53.3125,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.331380208333335,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.0322265625,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.095703125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.081250000000001,53.35,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-4.610677083333334,53.34375,9809679
-6.1953125,53.34375,9809679
-4.62109375,53.3125,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.0927734375,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-4.6328125,53.328125,9809679
-6.1953125,53.34375,9809679
-4.6875,53.328125,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.532552083333335,53.34895833333332,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.130859375,53.33854166666668,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.1220703125,53.3203125,9809679
-6.1953125,53.34375,9809679
-4.62109375,53.3125,9809679
-5.94921875,53.40625,9809679
-6.1953125,53.34375,9809679
-1.6529017857142851,49.674107142857125,9809679
-6.1953125,53.34375,9809679
-1.6281249999999998,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-1.6261718749999998,49.6625,9809679
-6.1953125,53.34375,9809679
-1.6123046875,49.65625,9809679
-6.1953125,53.34375,9809679
-5.953125,53.4375,9809679
-5.86328125,53.5,9809679
-5.90234375,53.46875,9809679
-6.1953125,53.34375,9809679
-1.6376953125,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-1.6218750000000002,49.6625,9809679
-6.1953125,53.34375,9809679
-1.613037109375,49.65625,9809679
-6.1953125,53.34375,9809679
-1.6320312499999998,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-1.6328125,49.66666666666668,9809679
-6.1953125,53.34375,9809679
-1.6212890624999998,49.6625,9809679
-6.1953125,53.34375,9809679
-1.6124674479166663,49.65625,9809679
-6.1953125,53.34375,9809679
-1.6224609374999996,49.6625,9809679
-6.1953125,53.34375,9809679
-1.61328125,49.65625,9809679
-6.1953125,53.34375,9809679
-1.6320312499999998,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6179687500000002,49.65625,9809679
-6.1953125,53.34375,9809679
-1.6361328124999996,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.93359375,53.78125,9809679
-5.97265625,53.84375,9809679
-1.6318359375,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-1.623046875,49.6625,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-5.89453125,54.625,9809679
-6.1953125,53.34375,9809679
-1.6505859374999998,49.67500000000001,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.613037109375,49.65625,9809679
-6.1953125,53.34375,9809679
-1.61328125,49.65625,9809679
-6.1953125,53.34375,9809679
-5.89453125,53.40625,9809679
-5.9921875,53.4375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6124999999999998,49.65625,9809679
-6.1953125,53.34375,9809679
-1.673828125,49.68229166666668,9809679
-6.1953125,53.34375,9809679
-1.6134765624999998,49.65625,9809679
-6.1953125,53.34375,9809679
-1.6238281250000002,49.6625,9809679
-6.1953125,53.34375,9809679
-1.6337890625,49.66874999999999,9809679
-6.1953125,53.34375,9809679
-6.19921875,53.34375,9809679
-5.921875,53.46875,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.61328125,49.65625,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6134440104166663,49.65625,9809679
-6.1953125,53.34375,9809679
-1.6531575520833337,49.671875,9809679
-6.1953125,53.34375,9809679
-1.6223958333333337,49.66145833333332,9809679
-6.1953125,53.34375,9809679
-1.6217447916666663,49.66145833333332,9809679
-6.1953125,53.34375,9809679
-1.6139322916666663,49.65625,9809679
-6.1953125,53.34375,9809679
-6.00390625,53.40625,9809679
-5.9453125,53.40625,9809679
-5.953125,53.40625,9809679
-5.90234375,53.5,9809679
-6.01953125,53.4375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6259765625,49.66666666666668,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.62109375,49.6625,9809679
-6.1953125,53.34375,9809679
-1.61279296875,49.65625,9809679
-6.1953125,53.34375,9809679
-5.89453125,54.625,9809679
-6.1953125,53.34375,9809679
-1.61328125,49.65625,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6128906250000004,49.65625,9809679
-6.1953125,53.34375,9809679
-1.66357421875,49.67708333333332,9809679
-5.73046875,53.46875,9809679
-5.609375,53.46875,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6126302083333337,49.65625,9809679
-6.1953125,53.34375,9809679
-1.62841796875,49.6640625,9809679
-6.1953125,53.34375,9809679
-1.61328125,49.65625,9809679
-5.96484375,53.375,9809679
-5.91015625,53.4375,9809679
-5.97265625,53.375,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-1.6349609374999998,49.6625,9809679
-1.6232421874999998,49.6625,9809679
-6.1953125,53.34375,9809679
-1.6570638020833337,49.67708333333332,9809679
-6.1953125,53.34375,9809679
-5.83984375,53.4375,9809679
-5.8671875,53.4375,9809679
-6.1953125,53.34375,9809679
-1.6259765625,49.6625,9809679
-6.1953125,53.34375,9809679
-1.61328125,49.65625,9809679
-6.1953125,53.34375,9809679
-6.1953125,53.34375,9809679
-6.01171875,53.4375,9809679
-5.9375,53.5,9809679
-6.1953125,53.34375,9809679
