longitude,latitude,imo
1.6845703125,51.90625,9729269
0.56787109375,51.5,9729269
0.1856689453125,49.46875,9729269
-3.076171875,56.125,9729269
-3.3125,56.03125,9729269
-0.127197265625,49.5625,9729269
0.1937255859375,49.46875,9729269
5.48828125,59.28125,9729269
2.662109375,51.4375,9729269
4.33203125,51.28125,9729269
-3.07421875,56.125,9729269
-3.3125,56.03125,9729269
-0.1285400390625,49.5625,9729269
0.2032470703125,49.46875,9729269
0.45263671875,53.625,9729269
-0.205322265625,53.65625,9729269
5.609375,59.28125,9729269
5.49609375,59.28125,9729269
0.178466796875,49.46875,9729269
-0.1517333984375,49.5625,9729269
-1.9498291015625,56.375,9729269
-3.3125,56.03125,9729269
-0.135009765625,49.5625,9729269
0.18505859375,49.46875,9729269
-5.1796875,51.8125,9729269
-5.0234375,51.6875,9729269
-3.1015625,56.09375,9729269
-3.3125,56.03125,9729269
-0.1639404296875,49.5625,9729269
0.18798828125,49.46875,9729269
5.04296875,60.8125,9729269
0.39208984375,53.6875,9729269
-0.205322265625,53.65625,9729269
-0.1575927734375,49.5625,9729269
-0.159912109375,49.5625,9729269
0.2032470703125,49.46875,9729269
-75.375,39.8125,9729269
-0.1612548828125,49.5625,9729269
0.2032470703125,49.46875,9729269
-3.041015625,56.125,9729269
-3.3125,56.03125,9729269
2.673828125,51.40625,9729269
4.24609375,51.28125,9729269
-76.125,37.25,9729269
-76.3125,36.78125,9729269
-0.1551513671875,49.5625,9729269
0.1644287109375,49.46875,9729269
-74.0,38.78125,9729269
-75.4375,39.8125,9729269
-0.1529541015625,49.5625,9729269
0.17333984375,49.46875,9729269
-3.083984375,56.125,9729269
-3.3125,56.03125,9729269
4.94140625,43.40625,9729269
4.99609375,43.40625,9729269
-5.33203125,35.90625,9729269
-3.072265625,56.125,9729269
-3.3125,56.03125,9729269
2.6640625,51.4375,9729269
4.34375,51.34375,9729269
2.66015625,51.40625,9729269
-3.052734375,56.125,9729269
-3.3125,56.03125,9729269
3.650390625,52.125,9729269
4.1953125,51.90625,9729269
-3.1015625,56.09375,9729269
-3.3125,56.03125,9729269
3.689453125,52.15625,9729269
4.1953125,51.90625,9729269
3.732421875,52.125,9729269
5.609375,59.3125,9729269
5.49609375,59.28125,9729269
-0.1292724609375,49.5625,9729269
0.203125,49.46875,9729269
-3.01171875,56.15625,9729269
-3.3125,56.03125,9729269
2.65234375,51.4375,9729269
3.712890625,51.46875,9729269
7.78515625,54.0625,9729269
9.171875,53.875,9729269
7.76171875,54.0625,9729269
9.171875,53.875,9729269
23.59375,70.6875,9729269
36.125,36.84375,9729269
9.078125,39.09375,9729269
-0.126953125,36.0078125,9729269
-0.2021484375,35.84375,9729269
-0.09490966796875,35.96875,9729269
-0.2149658203125,36.09375,9729269
-0.1412353515625,36.09375,9729269
-0.1182861328125,36.09375,9729269
-0.3141967773437498,36.07968750000003,9729269
3.669921875,52.125,9729269
4.1953125,51.90625,9729269
0.1727294921875,49.46875,9729269
-3.3125,56.03125,9729269
3.5285156250000007,52.375,9729269
3.6484375,52.125,9729269
4.1953125,51.90625,9729269
-2.93359375,56.125,9729269
-3.3125,56.03125,9729269
2.583984375,51.5,9729269
4.29296875,51.34375,9729269
-6.19921875,53.34375,9388534
4.4140625,51.875,9388534
4.0546875,51.96875,9388534
3.99609375,51.96875,9388534
-6.19921875,53.34375,9388534
4.27734375,51.34375,9388534
-5.8828125,54.625,9388534
-6.19921875,53.34375,9388534
4.27734375,51.34375,9388534
4.25,51.28125,9388534
-5.8828125,54.625,9388534
-6.19921875,53.34375,9388534
2.560546875,51.34375,9388534
4.25390625,51.28125,9388534
-8.421875,51.90625,9388534
2.59375,51.34375,9388534
4.265625,51.3125,9388534
4.2734375,51.34375,9388534
-6.19921875,53.34375,9388534
-6.0078125,53.03125,9388534
-8.4140625,51.90625,9388534
2.607421875,51.34375,9388534
4.2734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.265625,51.75,9388534
-8.421875,51.90625,9388534
2.6171875,51.3125,9388534
4.27734375,51.34375,9388534
4.27734375,51.34375,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
4.25,51.28125,9388534
4.2890625,51.34375,9388534
4.390625,51.25,9388534
4.265625,51.3125,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.2578125,51.75,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
4.390625,51.25,9388534
4.27734375,51.34375,9388534
-8.28125,51.71875,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.4140625,51.90625,9388534
2.59375,51.34375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.4140625,51.90625,9388534
4.26171875,51.28125,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.2578125,51.75,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
4.26171875,51.3125,9388534
-8.2578125,51.71875,9388534
-8.4140625,51.90625,9388534
4.26171875,51.3125,9388534
4.33203125,51.28125,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.265625,51.75,9388534
-8.4140625,51.90625,9388534
4.28515625,51.34375,9388534
4.33984375,51.28125,9388534
4.26171875,51.28125,9388534
-6.19921875,53.34375,9388534
-8.2734375,51.75,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
4.33984375,51.28125,9388534
4.265625,51.3125,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
4.26171875,51.28125,9388534
-8.2734375,51.75,9388534
-8.4140625,51.90625,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.4140625,51.90625,9388534
4.26171875,51.28125,9388534
-8.328125,51.84375,9388534
-8.4140625,51.90625,9388534
4.2578125,51.28125,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.328125,51.84375,9388534
4.26953125,51.3125,9388534
-6.19921875,53.34375,9388534
-8.265625,51.75,9388534
-8.328125,51.84375,9388534
4.28125,51.34375,9388534
4.3671875,51.25,9388534
4.28515625,51.34375,9388534
4.26171875,51.28125,9388534
-8.328125,51.84375,9388534
4.27734375,51.34375,9388534
4.359375,51.25,9388534
4.265625,51.3125,9388534
-8.328125,51.84375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.3203125,51.84375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.328125,51.84375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.328125,51.84375,9388534
4.265625,51.3125,9388534
-6.19921875,53.34375,9388534
-8.328125,51.84375,9388534
4.265625,51.3125,9388534
4.27734375,51.34375,9388534
3.5859375,51.40625,9388534
-6.203125,53.34375,9388534
-8.328125,51.84375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.265625,51.75,9388534
-8.328125,51.84375,9388534
2.59765625,51.34375,9388534
4.27734375,51.34375,9388534
4.265625,51.3125,9388534
-8.328125,51.84375,9388534
4.26171875,51.3125,9388534
-8.328125,51.84375,9388534
4.27734375,51.34375,9388534
-6.19921875,53.34375,9388534
-8.328125,51.84375,9388534
4.265625,51.3125,9388534
-8.328125,51.84375,9388534
4.28515625,51.34375,9388534
4.26171875,51.28125,9388534
-8.328125,51.84375,9388534
4.27734375,51.34375,9388534
-8.265625,51.75,9388534
-8.328125,51.84375,9388534
4.265625,51.3125,9388534
-8.328125,51.84375,9388534
2.64453125,51.4375,9388534
4.28515625,51.34375,9388534
4.3359375,51.28125,9388534
4.27734375,51.34375,9388534
-6.04296875,53.25,9388534
-6.19921875,53.34375,9388534
-8.328125,51.84375,9388534
4.36328125,51.25,9388534
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
-4.8046875,45.71875,9376725
-3.99755859375,44.359375,9376725
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
-3.822265625,43.4375,9376725
3.19140625,51.34375,9376725
4.23046875,51.90625,9376725
4.23046875,51.90625,9376725
-6.2109375,53.34375,9376725
4.23046875,51.90625,9376725
-6.08984375,53.3125,9376725
-6.21484375,53.34375,9376725
3.1875,51.34375,9376725
-3.408203125,50.5,9376725
-6.21484375,53.34375,9376725
3.1875,51.34375,9376725
-3.404296875,50.5,9376725
-6.21484375,53.34375,9376725
3.19140625,51.34375,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-1.03125,49.625,9376725
-6.0859375,53.3125,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-6.21484375,53.34375,9376725
0.381103515625,50.25,9376725
3.19140625,51.34375,9376725
3.19140625,51.34375,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-3.408203125,50.5,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-2.099609375,50.34375,9376725
-2.78125,50.375,9376725
-8.703125,41.1875,9376725
3.19140625,51.34375,9376725
-6.21484375,53.34375,9376725
4.234375,51.90625,9376725
-6.21484375,53.34375,9376725
4.234375,51.90625,9376725
-5.85546875,51.46875,9376725
-6.21484375,53.34375,9376725
3.19140625,51.34375,9376725
3.19140625,51.34375,9376725
-6.2109375,53.34375,9376725
-6.2109375,53.34375,9376725
-6.2109375,53.34375,9376725
2.6015625,51.71875,9376725
-6.2109375,53.34375,9376725
4.23046875,51.90625,9376725
-6.21484375,53.34375,9376725
3.1875,51.34375,9376725
-6.21484375,53.34375,9376725
4.23046875,51.90625,9376725
-6.21484375,53.34375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.212890625,51.34375,9376725
0.24951171875,51.46875,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
2.734375,51.46875,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-3.822265625,43.4375,9376725
3.19140625,51.34375,9376725
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
-3.822265625,43.4375,9376725
3.19140625,51.34375,9376725
-3.822265625,43.4375,9376725
-3.01953125,53.46875,9376725
-6.2109375,53.34375,9376725
-3.822265625,43.4375,9376725
3.19140625,51.34375,9376725
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
-3.822265625,43.4375,9376725
3.19140625,51.34375,9376725
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
3.22265625,51.34375,9376725
0.24951171875,51.46875,9376725
3.212890625,51.34375,9376725
0.24951171875,51.46875,9376725
3.19140625,51.34375,9376725
-4.07958984375,44.34375,9376725
-3.822265625,43.4375,9376725
-3.013671875,53.46875,9376725
-6.2109375,53.34375,9376725
-3.822265625,43.4375,9376725
3.19140625,51.34375,9376725
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
-3.82421875,43.4375,9376725
-3.822265625,43.4375,9376725
-3.017578125,53.46875,9376725
-6.2109375,53.34375,9376725
-5.421875,47.00624999999999,9376725
-4.196093749999999,44.44999999999999,9376725
-3.822265625,43.4375,9376725
3.1875,51.34375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
-8.2734375,51.84375,9376725
-8.3203125,51.84375,9376725
3.18359375,51.34375,9376725
2.6171875,51.3125,9376725
3.22265625,51.34375,9376725
-0.2332763671875,53.65625,9376725
3.216796875,51.34375,9376725
3.216796875,51.34375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
0.0104166666666667,50.38541666666667,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
-6.2109375,53.34375,9376725
0.0276692708333332,50.36458333333333,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
-8.3203125,51.84375,9376725
3.1875,51.34375,9376725
-8.3203125,51.84375,9376725
3.19140625,51.34375,9376725
36.1875,36.78125,9145138
16.6328125,37.2734375,9145138
13.02584134615384,38.56009615384616,9145138
13.0234375,38.5625,9145138
9.15625,39.125,9145138
-7.61328125,33.59375,9145138
-5.69921875,43.5625,9145138
9.0546875,39.21875,9145138
23.65625,38.375,9145138
23.642113095238106,38.4047619047619,9145138
23.59375,38.4453125,9145138
26.921875,38.75,9145138
15.09375,37.5,9145138
26.921875,38.75,9145138
20.9375,37.78125,9145138
16.286931818181834,37.86079545454547,9145138
14.28125,40.84375,9145138
13.616536458333329,41.21614583333331,9145138
13.5703125,41.21875,9145138
26.0625,35.0,9145138
33.34375,34.71875,9145138
28.765625,40.96875,9145138
27.96875,43.1875,9145138
27.65625,43.1875,9145138
29.03125,41.28125,9145138
28.90625,40.96875,9145138
34.96875,32.875,9145138
34.96875,32.875,9145138
34.96875,32.875,9145138
