longitude,latitude,imo
14.609375,55.96875,9249831
14.578125,56.03125,9249831
18.53125,54.53125,9249831
10.109375,54.375,9249831
9.9609375,54.34375,9249831
10.109375,54.375,9249831
9.1953125,53.875,9249831
0.4697265625,53.5,9249831
-0.86865234375,53.6875,9249831
4.47265625,51.90625,9249831
6.70703125,51.21875,9249831
6.8046875,51.15625,9249831
6.74609375,51.4375,9249831
4.6484375,51.8125,9249831
0.41552734375,53.59375,9249831
-0.8701171875,53.6875,9249831
4.46875,51.90625,9249831
5.18359375,51.8125,9249831
4.47265625,51.90625,9249831
1.1572265625,52.03125,9249831
9.5546875,53.625,9249831
9.953125,53.5,9249831
-5.67578125,54.6875,9249831
-5.91015625,54.625,9249831
-4.94921875,52.03125,9249831
-5.92578125,43.59375,9249831
3.78125,51.9375,9249831
4.44921875,51.90625,9249831
4.984375,51.72916666666667,9249831
1.4296875,51.9375,9249831
1.0849609375,51.9375,9249831
4.8125,52.40625,9249831
0.469970703125,53.59375,9249831
-0.70654296875,53.625,9249831
3.783203125,51.9375,9249831
4.4140625,51.90625,9249831
-6.561848958333335,45.8125,9249831
-6.99609375,43.65625,9249831
-7.0078125,43.57291666666667,9249831
-5.951822916666666,43.59375,9249831
4.47265625,51.90625,9249831
6.741406250000001,51.4375,9249831
6.8046875,51.15625,9249831
6.73046875,51.4375,9249831
4.47265625,51.90625,9249831
0.410400390625,53.53125,9249831
-0.8290244654605261,53.6875,9249831
9.9609375,53.5,9249831
1.7314453125,52.59375,9249831
3.181640625,51.34375,9249831
9.1484375,53.90625,9249831
14.609375,55.96875,9249831
14.578125,56.03125,9249831
12.1640625,55.21875,9249831
21.0,56.53125,9249831
14.59375,53.4375,9249831
14.2890625,54.0,9249831
18.53125,54.53125,9249831
-0.8720703125,53.6875,9249831
5.18359375,51.8125,9249831
4.47265625,51.90625,9249831
1.1591796875,52.03125,9249831
4.46875,51.90625,9249831
5.1875,51.8125,9249831
0.342529296875,51.46875,9249831
4.644230769230772,51.17548076923087,9249831
4.33984375,51.28125,9249831
-5.984375,43.625,9249831
-5.935546875,43.578125,9249831
-1.923828125,43.3125,9249831
0.53857421875,53.40625,9249831
-0.71142578125,53.59375,9249831
3.57421875,52.15625,9249831
4.27734375,51.875,9249831
8.7421875,53.09375,9249831
8.71875,53.125,9249831
1.51171875,51.84375,9249831
0.79150390625,51.625,9249831
2.541015625,51.3125,9249831
4.53515625,51.21875,9249831
