longitude,latitude,imo
-7.29296875,46.6875,9410662
4.28125,51.875,9410662
3.333984375,51.8125,9410662
3.81640625,51.34375,9410662
3.73828125,51.0625,9410662
3.150390625,43.03125,9410662
3.1484375,42.97265625,9410662
4.99609375,43.40625,9410662
5.33984375,42.3125,9410662
4.962239583333334,43.40625,9410662
4.9921875,43.40625,9410662
14.8125,35.9375,9410662
14.7890625,35.875,9410662
36.0,36.90625,9410662
29.797334558823543,31.231617647058854,9410662
-5.3203125,35.90625,9410662
-7.609375,33.59375,9410662
-7.54296875,33.6875,9410662
-7.61328125,33.59375,9410662
-0.9645507812499996,37.5625,9410662
-13.484375,27.109375,9410662
-13.4296875,27.09375,9410662
-8.8046875,33.09375,9410662
-8.7109375,33.1875,9410662
-8.631696428571427,33.125,9410662
-9.640625,30.421875,9410662
-15.4140625,28.140625,9410662
-16.046875,23.609375,9410662
-15.9453125,23.65625,9410662
-5.16796875,36.03125,9410662
-1.03125,37.4375,9410662
-0.9596637228260878,37.5625,9410662
-16.0625,23.609375,9410662
-15.9453125,23.65625,9410662
-15.4140625,28.140625,9410662
-6.89453125,34.59375,9410662
-6.869140625,34.546875,9410662
-6.880859375,34.515625,9410662
-6.94921875,34.59375,9410662
-8.6640625,33.1875,9410662
-8.625,33.125,9410662
-9.6953125,30.453125,9410662
-9.640625,30.421875,9410662
-16.046875,23.609375,9410662
-15.9453125,23.65625,9410662
-8.6640625,33.1875,9410662
-8.625,33.125,9410662
-9.6953125,30.421875,9410662
-9.640625,30.421875,9410662
-8.671875,33.1875,9410662
-8.625,33.125,9410662
-9.640625,30.421875,9410662
-8.625,33.125,9410662
-9.6484375,30.421875,9410662
-9.6953125,30.421875,9410662
-5.3046875,35.90625,9410662
-8.875,37.90625,9410662
-16.2890625,11.80078125,9410662
-15.578125,11.8203125,9410662
-4.01171875,5.20703125,9410662
-4.046875,5.21875,9410662
-4.015625,5.2890625,9410662
-3.845703125,4.36328125,9410662
-3.85546875,4.3359375,9410662
-3.87890625,4.171875,9410662
-3.78125,4.19140625,9410662
-5.3203125,35.90625,9410662
-5.42578125,36.15625,9410662
8.8515625,44.40625,9410662
8.8984375,44.40625,9410662
23.078125,37.90625,9410662
