longitude,latitude,imo
-7.41015625,44.03125,9592563
13.1875,65.875,9592563
33.0625,69.0,9592563
9.6171875,59.125,9592563
11.6796875,57.59375,9592563
-7.43359375,43.75,9592563
-7.4609375,43.71875,9592563
13.1875,65.875,9592563
15.546875,78.25,9592563
4.44140625,51.875,9592563
-4.14453125,45.40625,9592563
-3.65234375,44.46875,9592563
-3.05859375,43.34375,9592563
-7.3984375,43.75,9592563
-7.4609375,43.71875,9592563
13.0546875,66.25,9592563
13.18098958333333,65.875,9592563
-7.41015625,43.75,9592563
-7.4609375,43.71875,9592563
13.1875,65.875,9592563
11.6796875,57.5625,9592563
18.53125,54.53125,9592563
2.296875,51.0625,9592563
-7.46484375,43.71875,9592563
13.1875,65.875,9592563
15.546875,78.25,9592563
4.41796875,51.90625,9592563
-3.060546875,43.34375,9592563
-7.4296875,43.75,9592563
-7.4609375,43.71875,9592563
6.796875,58.09375,9592563
3.818359375,51.3125,9592563
7.81640625,53.90625,9592563
8.71875,53.125,9592563
-7.4609375,43.71875,9592563
13.1875,65.875,9592563
8.7421875,53.09375,9592563
-67.75,49.15625,9592563
-68.125,49.25,9592563
-73.5,45.59375,9592563
-73.5,45.59375,9592563
-74.8125,44.96875,9592563
-79.1875,43.125,9592563
-92.0625,46.78125,9592563
-84.5625,46.46875,9592563
-83.125,42.25,9592563
-79.1875,43.21875,9592563
-74.8125,44.96875,9592563
-73.5,45.59375,9592563
-69.75,47.94791666666667,9592563
-6.21875,53.34375,9592563
15.546875,78.25,9592563
4.4140625,51.90625,9592563
-3.05859375,43.34375,9592563
7.8359375,53.90625,9592563
8.578125,53.53125,9592563
7.7890625,54.0,9592563
9.1796875,53.875,9592563
21.337500000000013,64.63125000000005,9592563
23.03125,63.875,9592563
21.140625,55.65625,9188233
21.140625,55.6875,9188233
10.171875,54.34375,9188233
3.19140625,51.34375,9188233
-3.822265625,43.4375,9188233
3.185546875,51.34375,9188233
-3.822265625,43.4375,9188233
3.185546875,51.34375,9188233
-3.822265625,43.4375,9188233
-3.451171875,53.5,9188233
-3.015625,53.46875,9188233
-6.2109375,53.34375,9188233
-3.822265625,43.4375,9188233
3.185546875,51.34375,9188233
-3.818359375,43.4375,9188233
3.19140625,51.34375,9188233
-3.822265625,43.4375,9188233
3.185546875,51.34375,9188233
-3.822265625,43.4375,9188233
-3.015625,53.46875,9188233
-6.078125,53.3125,9188233
-6.2109375,53.34375,9188233
-3.822265625,43.4375,9188233
-3.015625,53.46875,9188233
-4.4765625,53.5625,9188233
-6.2109375,53.34375,9188233
-3.818359375,43.4375,9188233
-4.266927083333334,44.86458333333333,9188233
-4.7734375,46.1953125,9188233
3.185546875,51.34375,9188233
-3.822265625,43.4375,9188233
-4.167317708333335,53.42708333333332,9188233
-6.21484375,53.34375,9188233
-4.520833333333334,45.28125,9188233
-3.71142578125,44.203125,9188233
-3.818359375,43.4375,9188233
3.185546875,51.34375,9188233
-3.822265625,43.4375,9188233
-3.7843191964285694,43.60267857142858,9188233
-4.432291666666666,45.29166666666667,9188233
3.185546875,51.34375,9188233
-5.063281249999998,46.659375000000026,9188233
-4.1875,44.5625,9188233
-3.822265625,43.4375,9188233
2.578125,51.34375,9188233
3.185546875,51.34375,9188233
-8.328125,51.84375,9188233
3.185546875,51.34375,9188233
-3.818359375,43.4375,9188233
-3.017578125,53.46875,9188233
-6.2109375,53.34375,9188233
-5.34375,46.875,9188233
-4.1044921875,44.25,9188233
-3.822265625,43.4375,9188233
3.19140625,51.34375,9188233
-3.818359375,43.4375,9188233
3.185546875,51.34375,9188233
-3.822265625,43.4375,9188233
-3.8189174107142874,43.70089285714288,9188233
3.19140625,51.34375,9188233
-3.822265625,43.4375,9188233
-3.017578125,53.4375,9188233
-6.2109375,53.34375,9188233
-3.822265625,43.4375,9188233
-3.015625,53.46875,9188233
-6.2109375,53.34375,9188233
-3.822265625,43.4375,9188233
3.185546875,51.34375,9188233
-2.53515625,50.125,9188233
-3.818359375,43.4375,9188233
3.185546875,51.34375,9188233
4.36328125,51.90625,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7421875,51.4375,9188233
1.8662109375,50.96875,9188233
0.7421875,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.74169921875,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
1.8662109375,50.96875,9188233
0.7431640625,51.4375,9188233
9.75,55.5625,9188233
21.140625,55.6875,9188233
