longitude,latitude,imo
-13.1875,8.484375,9440514
-8.8125,43.53125,9440514
-8.734375,43.59375,9440514
-8.78125,43.59375,9440514
-8.3828125,43.34375,9440514
2.58984375,51.40625,9440514
4.3359375,51.28125,9440514
2.662109375,51.40625,9440514
3.9453125,56.0,9440514
5.578125,55.8125,9440514
4.06640625,60.71875,9440514
4.21484375,60.65625,9440514
5.04296875,60.8125,9440514
3.474609375,6.32421875,9440514
3.376953125,6.45703125,9440514
1.3544921875,6.08984375,9440514
1.23828125,6.015625,9440514
1.2239583333333337,6.015625,9440514
2.47265625,6.2734375,9440514
2.55859375,6.28515625,9440514
2.42578125,6.34765625,9440514
-17.28125,14.5703125,9440514
-17.421875,14.6796875,9440514
-16.9375,13.5703125,9440514
-16.546875,13.453125,9440514
-16.5625,13.375,9440514
31.625,32.15625,9440514
32.3125,31.375,9440514
32.34375,30.375,9440514
32.55208333333333,29.864583333333336,9440514
32.5,29.921875,9440514
32.53125,29.90625,9440514
32.383928571428584,30.36383928571429,9440514
24.84375,34.9375,9440514
2.599609375,51.4375,9440514
4.2890625,51.34375,9440514
-0.1395263671875,49.46875,9440514
0.5458984375,49.46875,9440514
-71.375,41.78125,9440514
-73.5625,40.5,9440514
-74.1875,40.59375,9440514
-93.75,29.578125,9440514
-93.9375,29.828125,9440514
-93.6875,29.421875,9440514
-94.375,18.25,9440514
-94.3125,18.546875,9440514
-89.6875,21.453125,9440514
-89.6875,21.37736742424238,9440514
-89.75,21.453125,9440514
-89.6875,21.354166666666657,9440514
-94.75,29.34375,9440514
-94.5625,29.3125,9440514
-95.25,29.734375,9440514
-79.9375,9.2734375,9440514
-79.625,9.0,9440514
-79.5,8.828125,9440514
-79.6875,1.04296875,9440514
-80.875,-2.158203125,9440514
-79.5,8.8671875,9440514
-79.625,9.015625,9440514
-79.9375,9.265625,9440514
-94.60000000000002,29.303124999999994,9440514
-94.875,29.375,9440514
-94.4453125,28.9765625,9440514
-88.17857142857137,15.94921875,9440514
-88.625,15.84375,9440514
-88.625,15.6953125,9440514
-90.4375,24.96875,9440514
-91.625,25.6875,9440514
-91.75,25.5625,9440514
-90.0,29.921875,9440514
-69.3125,18.421875,9440514
-69.25,18.4375,9440514
-76.8125,17.859375,9440514
-76.8125,17.96875,9440514
-76.75,17.953125,9440514
-76.873106060606,17.938446969696997,9440514
-77.9375,18.46875,9440514
-68.9375,12.0625,9440514
-69.0,12.0625,9440514
-69.0,12.0625,9440514
-69.0,12.0234375,9440514
-69.0625,12.0546875,9440514
-68.9375,12.125,9440514
-74.9375,11.078125,9440514
-74.75,10.953125,9440514
-75.5,10.3203125,9440514
-75.5625,10.3046875,9440514
-66.0625,18.609375,9440514
-66.125,18.46710526315791,9440514
-93.1875,25.96875,9440514
-93.4375,25.59375,9440514
-95.8125,25.71875,9440514
-95.75,25.5625,9440514
-96.9375,27.796875,9440514
-97.5,27.828125,9440514
-97.4375,27.8125,9440514
-97.5,27.828125,9440514
-94.4375,18.234375,9440514
-94.375,18.125,9440514
-94.46875,25.3828125,9440514
-94.4375,25.328125,9440514
-94.0,25.65625,9440514
-94.6875,25.390625,9440514
-94.5,25.46875,9440514
-94.75,25.34375,9440514
-94.5625,25.796875,9440514
-94.75,25.328125,9440514
-93.25,25.875,9440514
-93.0625,25.6875,9440514
-93.0,25.71875,9440514
-93.625,29.4375,9440514
-93.9375,29.984375,9440514
-79.9375,9.34375,9440514
-79.9375,9.4296875,9440514
-79.9375,9.28125,9440514
-79.625,9.0,9440514
-80.875,-2.150390625,9440514
-80.125,-3.08203125,9440514
-79.5,8.8515625,9440514
-79.625,9.015625,9440514
-79.9375,9.3828125,9440514
-87.70833333333334,23.177083333333336,9440514
-94.5625,29.265625,9440514
-94.875,29.359375,9440514
-61.03125,13.984375,9440514
-88.0,16.046875,9259290
-90.25,29.96875,9259290
-90.62316176470584,30.046875,9259290
-90.0,29.78125,9259290
-79.9375,9.453125,9259290
-79.9375,9.234375,9259290
-79.625,9.0078125,9259290
-71.5,-32.78125,9259290
-79.5,8.851415094339579,9259290
-79.5625,9.0,9259290
-79.9375,9.265625,9259290
-89.9375,29.875,9259290
-90.0,29.921875,9259290
-79.9375,9.4296875,9259290
-79.9375,9.2734375,9259290
-79.5625,8.953125,9259290
-79.5,8.8359375,9259290
-79.625,9.0078125,9259290
-94.5,29.28125,9259290
-94.75,29.34375,9259290
-95.125,29.734375,9259290
-61.46930803571434,10.3203125,9259290
