longitude,latitude,imo
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.125,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
4.12890625,51.9375,9188221
1.2431640625,51.9375,9188221
