longitude,latitude,imo
144.25,29.515625,9305489
-79.5,8.8515625,9305489
-79.5625,8.9765625,9305489
-79.9375,9.2734375,9305489
-76.8125,17.984375,9305489
-79.8541666666666,32.7291666666667,9305489
-79.875,32.84375,9305489
-80.5625,31.96875,9305489
-81.125,32.125,9305489
-77.9375,34.1875,9305489
-80.1875,31.375,9305489
-81.5625,30.390625,9305489
-76.8125,17.984375,9305489
-79.9375,9.25,9305489
-79.5625,8.984375,9305489
120.25,36.0,9305489
121.96452702702686,29.96114864864863,9305489
122.0625,30.609375,9305489
128.75,35.0625,9305489
-79.5,8.8359375,9305489
-79.5625,8.984375,9305489
-79.9375,9.2734375,9305489
-76.8125,17.984375,9305489
-80.5625,31.953125,9305489
-81.125,32.125,9305489
-79.625,32.5,9305489
-79.875,32.84375,9305489
-78.08189655172401,33.78879310344823,9305489
-77.9375,34.1875,9305489
-81.5625,30.390625,9305489
-80.0,9.5078125,9305489
-79.9375,9.2734375,9305489
-79.5625,8.984375,9305489
-79.5625,8.796875,9305489
128.875,35.0625,9305489
120.9375,35.875,9305489
120.25,36.0,9305489
114.625,22.34375,9305489
114.25,22.578125,9305489
122.0625,30.609375,9305489
120.875,35.84375,9305489
120.1875,36.0,9305489
129.0,34.1875,9305489
129.0,34.25,9305489
128.875,35.0625,9305489
-122.375,47.59375,9305489
-123.375,48.34375,9305489
-125.5,48.5,9305489
-125.5,48.34375,9305489
-125.5,48.375,9305489
-125.625,48.25,9305489
-125.5625,48.28125,9305489
-125.3125,48.15625,9305489
-125.6875,48.65625,9305489
-125.875,48.78125,9305489
-123.25,49.3125,9305489
-123.125,49.03125,9305489
-123.25,49.3125,9305489
117.75,39.0,9305489
128.875,35.0625,9305489
127.625,34.90625,9305489
123.3125,29.734375,9305489
122.0625,29.890625,9305489
113.6875,22.640625,9305489
114.3125,21.953125,9305489
114.373106060606,21.9526515151515,9305489
113.875,22.46875,9305489
103.75,1.275390625,9305489
103.875,1.2431640625,9305489
96.8875,5.788281250000001,9305489
1.2783203125,6.13671875,9305489
25.796875,-34.09375,9305489
25.6875,-33.8125,9305489
79.8125,6.9453125,9305489
79.5625,6.954427083333335,9305489
79.5,7.03515625,9305489
79.55000000000001,7.012499999999999,9305489
79.5,7.03515625,9305489
79.5625,7.0234375,9305489
79.515625,6.9951171875,9305489
79.5625,7.001953125,9305489
79.54166666666666,7.032552083333334,9305489
79.625,7.04296875,9305489
79.5625,6.953125,9305489
79.60416666666664,6.900390625,9305489
79.73958333333336,7.026692708333335,9305489
79.8125,6.94921875,9305489
79.75,6.98828125,9305489
79.8125,6.9453125,9305489
72.9375,18.9375,9305489
72.625,21.09151785714285,9305489
69.6875,22.734375,9305489
72.625,18.765625,9305489
72.9375,18.953125,9305489
72.4375,20.1875,9305489
72.625,21.078125,9305489
69.6875,22.67578125,9305489
32.5625,29.859375,9305489
-1.7001953125,50.40625,9305489
-1.4541015625,50.90625,9305489
4.0625,51.96875,9305489
4.26171875,51.28125,9305489
20.59375,55.71875,9305489
20.484375,55.71875,9305489
21.140625,55.6875,9305489
18.515625,54.53125,9305489
3.376953125,51.8125,9305489
4.25,51.28125,9305489
0.489501953125,51.5,9305489
0.1458740234375,49.46875,9305489
32.5,31.453125,9305489
39.09375,22.53125,9305489
43.03125,11.6640625,9305489
43.09375,11.59375,9305489
15.2109375,37.1875,9883259
2.560546875,51.34375,9883259
4.25,51.28125,9883259
4.28515625,51.34375,9883259
3.796875,51.9375,9883259
4.30859375,51.875,9883259
1.8349609375,51.0625,9883259
2.26171875,51.03125,9883259
12.421875,45.34375,9883259
12.2265625,45.46875,9883259
25.9375,39.84375,9883259
28.859375,40.96875,9883259
27.53125,42.4375,9883259
28.9765625,41.3046875,9883259
28.859375,40.9375,9883259
2.154296875,41.34375,9883259
9.03125,39.09375,9883259
-0.4517974853515625,50.2421875,9883259
3.81640625,51.9375,9883259
4.27734375,51.875,9883259
3.712890625,51.9375,9883259
4.17578125,51.9375,9883259
4.30078125,51.875,9883259
-15.3671875,28.109375,9883259
-15.40625,28.140625,9883259
13.265625,-8.7734375,9883259
12.203125,-7.796875,9883259
12.3515625,-7.87109375,9883259
12.1953125,-7.98828125,9883259
12.5703125,-7.6171875,9883259
12.234375,-7.78515625,9883259
12.328125,-7.625,9883259
12.21875,-7.8359375,9883259
12.265625,-7.7265625,9883259
12.21875,-7.83203125,9883259
12.2109375,-7.78125,9883259
12.2265625,-7.671875,9883259
12.296875,-7.921875,9883259
12.2578125,-7.7578125,9883259
12.3046875,-7.625,9883259
12.2421875,-7.734375,9883259
12.1953125,-7.8671875,9883259
12.3203125,-7.91796875,9883259
10.5390625,-6.29296875,9883259
10.609375,-5.94921875,9883259
10.609375,-5.9765625,9883259
10.328125,-5.953125,9883259
10.453125,-6.0625,9883259
10.4375,-6.17578125,9883259
10.578125,-6.046875,9883259
10.5859375,-6.2890625,9883259
10.4765625,-5.70703125,9883259
12.2890625,-6.0703125,9883259
12.26983173076924,-6.04537259615385,9883259
-6.614062499999999,4.73828125,9883259
-6.87890625,4.4609375,9883259
-15.3984375,28.15625,9883259
8.125,54.03125,9883259
9.9375,53.53125,9883259
3.63671875,52.15625,9883259
4.296875,51.875,9883259
4.375,51.25,9883259
4.33203125,51.28125,9883259
2.150390625,41.34375,9883259
8.828125,44.40625,9883259
10.2890625,36.8125,9883259
-8.8515625,40.65625,9883259
-8.7109375,40.65625,9883259
-9.3046875,40.21875,9883259
-6.90625,37.15625,9883259
-6.875,37.09375,9883259
-77.9375,34.1875,9883259
-81.125,32.125,9883259
-94.4375,18.125,9883259
-94.25,18.421875,9883259
-89.375,28.890625,9883259
-90.4375,30.0,9883259
-90.25,29.96875,9883259
0.5107421875,49.5,9883259
10.515625,59.3125,9883259
9.625,59.125,9883259
11.6875,57.59375,9883259
18.6875,54.40625,9883259
3.7734375,51.9375,9883259
4.34375,51.875,9883259
-7.02734375,43.71875,9883259
-6.899999999999999,43.71875,9883259
-6.234375,43.71875,9883259
-9.890625,37.65625,9883259
-9.84375,37.625,9883259
1.2412109375,41.09375,9883259
1.2265625,41.09375,9883259
4.94140625,43.40625,9883259
5.1382472826087024,43.46603260869573,9883259
4.83203125,43.4375,9883259
22.921875,40.625,9883259
23.63151041666664,38.43489583333328,9883259
29.265625,40.84375,9883259
29.890625,40.71875,9883259
25.86458333333334,39.84895833333332,9883259
19.078125,42.09375,9883259
31.734375,31.6015625,9883259
31.68919836956516,31.759171195652097,9883259
-5.3046875,35.90625,9883259
-5.917410714285713,54.625,9883259
-5.55859375,53.375,9883259
-9.1015625,52.625,9883259
3.185546875,51.875,9883259
3.427734375,51.90625,9883259
4.17578125,51.9375,9883259
4.442708333333334,53.08333333333333,9883259
9.953125,53.5,9883259
-71.5625,-33.03125,9649108
-70.1875,-22.078125,9649108
-81.125,-5.08203125,9649108
-80.4375,-2.724609375,9649108
-79.9375,-2.25,9649108
-80.0,-2.349609375,9649108
-77.4375,3.8125,9649108
-77.4375,3.80078125,9649108
-77.4375,3.7890625,9649108
-77.0625,3.892578125,9649108
-70.1875,-22.09375,9649108
-79.5,8.8359375,9649108
-79.5625,9.0,9649108
-79.9375,9.2734375,9649108
-96.125,19.203125,9649108
-96.125,19.203125,9649108
-90.3125,29.96875,9649108
-90.5,30.046875,9649108
-80.625,28.40625,9649108
-75.5,39.71875,9649108
-74.85416666666663,37.61805555555554,9649108
-76.3125,36.8125,9649108
-76.3125,36.96875,9649108
-7.6328125,33.65625,9649108
-7.61328125,33.65625,9649108
-7.609375,33.59375,9649108
-8.828125,33.15625,9649108
-8.96875,33.21875,9649108
-8.6328125,33.125,9649108
-5.37109375,36.125,9649108
26.0,39.75,9649108
28.859375,40.78125,9649108
36.34375,41.34375,9649108
36.46875,41.25,9649108
29.09375,41.40625,9649108
36.15625,36.625,9649108
36.1875,36.71875,9649108
-5.359375,36.125,9649108
-83.07142857142858,27.61607142857144,9649108
