longitude,latitude,imo
0.5537109375,50.4765625,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
-0.2332763671875,53.65625,9376713
4.2421875,51.90625,9376713
-0.232666015625,53.65625,9376713
4.234375,51.90625,9376713
-0.232666015625,53.65625,9376713
4.2421875,51.90625,9376713
-0.2332763671875,53.65625,9376713
4.2421875,51.90625,9376713
-0.232666015625,53.65625,9376713
4.234375,51.90625,9376713
-0.232666015625,53.65625,9376713
4.2421875,51.90625,9376713
-0.2332763671875,53.65625,9376713
4.2421875,51.90625,9376713
-0.232666015625,53.65625,9376713
4.234375,51.90625,9376713
-0.232666015625,53.65625,9376713
4.2421875,51.90625,9376713
-0.23193359375,53.65625,9376713
4.23046875,51.90625,9376713
0.251220703125,51.46875,9376713
4.2421875,51.90625,9376713
0.24951171875,51.46875,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.2421875,51.90625,9376713
0.24951171875,51.46875,9376713
4.2421875,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.2421875,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.24951171875,51.46875,9376713
4.23046875,51.90625,9376713
0.24951171875,51.46875,9376713
4.2421875,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.2421875,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
0.24951171875,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
-0.2332763671875,53.65625,9376713
4.2421875,51.90625,9376713
-0.232666015625,53.65625,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.2579012784090911,51.46875,9376713
4.2421875,51.90625,9376713
0.24951171875,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.2421875,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.23046875,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.24951171875,51.46875,9376713
4.23046875,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.2421875,51.90625,9376713
0.86474609375,51.5,9376713
0.251220703125,51.46875,9376713
4.234375,51.90625,9376713
-0.232666015625,53.65625,9376713
4.2421875,51.90625,9376713
-0.2335205078125,53.65625,9376713
4.234375,51.90625,9376713
0.251220703125,51.46875,9376713
4.23046875,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.23046875,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
0.251220703125,51.46875,9376713
4.23828125,51.90625,9376713
-6.2109375,53.34375,9376713
4.23046875,51.90625,9376713
-6.2109375,53.34375,9376713
4.234375,51.90625,9376713
-6.21484375,53.34375,9376713
3.1875,51.34375,9376713
-6.21484375,53.34375,9376713
4.234375,51.90625,9376713
-6.21484375,53.34375,9376713
4.2421875,51.90625,9376713
-6.2109375,53.34375,9376713
4.23828125,51.90625,9376713
-6.2109375,53.34375,9376713
4.234375,51.90625,9376713
-6.2109375,53.34375,9376713
4.234375,51.90625,9376713
-6.2109375,53.34375,9376713
4.23828125,51.90625,9376713
-6.21484375,53.34375,9376713
4.234375,51.90625,9376713
-6.2109375,53.34375,9376713
4.23828125,51.90625,9376713
-6.2109375,53.34375,9376713
4.23828125,51.90625,9376713
-6.2109375,53.34375,9376713
4.234375,51.90625,9376713
