longitude,latitude,imo
128.375,34.375,9749441
129.625,35.328125,9749441
129.625,35.40625,9749441
129.5,35.40625,9749441
129.375,35.53125,9749441
126.1875,37.09375,9749441
126.8125,36.96875,9749441
128.37229767183814,34.03443736142168,9749441
129.625,35.30902777777777,9749441
129.375,35.412499999999994,9749441
129.375,35.46875,9749441
120.1875,23.796875,9749441
103.6875,1.1982421875,9749441
32.5625,29.6875,9749441
32.5,29.90625,9749441
32.40625,30.3125,9749441
2.634765625,51.4375,9749441
4.24609375,51.28125,9749441
4.296875,51.34375,9749441
4.36328125,51.25,9749441
4.30859375,51.3125,9749441
4.28515625,51.875,9749441
2.248046875,52.6875,9749441
-8.6640625,33.1875,9749441
-8.65625,33.1875,9749441
-8.625,33.125,9749441
32.3125,31.359375,9749441
32.340624999999974,30.401562499999997,9749441
67.0,24.546875,9749441
67.19005102040819,24.765625,9749441
56.53125,25.1875,9749441
57.38541666666667,25.057291666666664,9749441
49.6875,27.078125,9749441
49.78125,27.125,9749441
49.6875,27.078125,9749441
49.6875,27.015625,9749441
51.5625,24.890625,9749441
94.35416666666666,6.36328125,9749441
103.6875,1.203125,9749441
103.75,1.2744140625,9749441
103.6875,1.275390625,9749441
103.6875,1.27630615234375,9749441
103.6875,1.193359375,9749441
104.125,1.310546875,9749441
103.875,1.4345703125,9749441
113.875,22.0625,9749441
113.5625,22.953125,9749441
129.375,35.4375,9749441
129.375,35.4375,9749441
121.625,31.359375,9749441
130.125,35.03125,9749441
130.25,35.1171875,9749441
129.375,35.46875,9749441
135.375,36.625,9749441
135.125,36.8125,9749441
134.75,36.625,9749441
129.5,35.4375,9749441
129.375,35.46875,9749441
129.625,35.34375,9749441
129.375,35.4375,9749441
124.6875,8.641183035714276,9749441
103.6875,1.251953125,9749441
103.6875,1.1796875,9749441
32.568749999999994,29.83125,9749441
32.5,29.890625,9749441
32.38636363636367,30.350852272727263,9749441
0.174072265625,49.46875,9749441
4.33203125,51.28125,9749441
4.28515625,51.875,9749441
-9.46875,33.34375,9749441
-8.625,33.125,9749441
32.34375,31.375,9749441
32.34375,30.375,9749441
35.70833333333333,25.442708333333336,9749441
67.0,24.53125,9749441
67.3125,24.780790441176457,9749441
74.6875,12.96875,9749441
74.8125,12.9375,9749441
56.46875,25.25,9749441
51.9375,25.421875,9749441
51.8125,25.3125,9749441
51.77913851351335,25.259923986486395,9749441
50.08072916666669,27.321614583333343,9749441
49.6875,27.078125,9749441
-5.5859375,56.21875,9921142
-5.5859375,56.1875,9921142
-5.5859375,56.21875,9921142
-5.5859375,56.1875,9921142
-5.828125,57.0,9921142
-6.6796875,57.9375,9921142
-5.71484375,57.28125,9921142
-6.68359375,57.9375,9921142
-6.390625,58.21875,9921142
-6.46875,58.0,9921142
-5.71484375,57.28125,9921142
-5.49609375,57.25,9921142
-5.4507460056391,56.59562969924798,9921142
-5.71484375,57.28125,9921142
-6.6796875,57.9375,9921142
-5.71484375,57.28125,9921142
-6.71484375,57.96875,9921142
-6.6796875,57.9375,9921142
-6.641927083333334,57.91666666666667,9921142
-6.390625,58.21875,9921142
-6.42578125,58.125,9921142
-6.390625,58.21875,9921142
-6.46875,58.0,9921142
-6.330264136904765,57.93340773809501,9921142
-6.677734375,57.9375,9921142
-6.37109375,57.59375,9921142
-5.71484375,57.28125,9921142
-5.4921875,57.25,9921142
-5.48828125,57.25,9921142
-5.71484375,57.28125,9921142
-6.73828125,57.875,9921142
-6.37109375,57.59375,9921142
-6.71875,57.875,9921142
-5.71484375,57.28125,9921142
-5.82421875,57.0,9921142
-6.049178685897427,57.53926282051293,9921142
-5.71484375,57.28125,9921142
-5.828125,57.0,9921142
-5.529575892857141,56.24553571428571,9921142
-6.0703125,56.640625,9921142
-5.71484375,57.28125,9921142
-7.045572916666666,57.65625,9921142
-7.134765625,57.59375,9921142
-6.998697916666666,57.59375,9921142
-5.13671875,56.84375,9921142
-5.49609375,57.25,9921142
-5.510690789473687,57.25,9921142
-5.71484375,57.28125,9921142
-6.967187500000001,57.63125,9921142
-6.588183593749993,57.807031249999945,9921142
-6.62646484375,57.9140625,9921142
-5.71484375,57.28125,9921142
-6.6796875,57.9375,9921142
-6.399739583333334,57.59375,9921142
-5.902698863636367,56.971590909090935,9921142
-5.83984375,56.65625,9921142
-5.4921875,57.25,9921142
-5.71484375,57.28125,9921142
-5.4921875,57.25,9921142
-5.71484375,57.28125,9921142
-6.689453125,57.9375,9921142
-6.71875,57.96875,9921142
-6.67578125,57.9375,9921142
-6.67578125,57.9375,9921142
-5.71484375,57.28125,9921142
-5.61328125,57.25,9921142
-5.82421875,57.0,9921142
-5.71484375,57.28125,9921142
-6.418185763888882,57.64756944444447,9921142
-5.501953125,57.265625,9921142
-5.71484375,57.28125,9921142
-1.7763671875,57.5,9921142
-6.390625,58.21875,9921142
-7.296875,57.15625,9921142
-7.2578125,57.1875,9921142
-7.296875,57.15625,9921142
-5.82421875,57.0,9921142
-7.296875,57.15625,9921142
-7.255859375,57.203125,9921142
-6.6796875,57.9375,9921142
-5.71484375,57.28125,9921142
-5.828125,57.0,9921142
-5.16015625,56.6875,9921142
-5.26953125,56.6875,9921142
-5.17578125,56.78125,9921142
-5.49609375,56.625,9921142
-6.6884765625,57.9375,9921142
-6.643880208333335,57.91145833333332,9921142
-5.861328125,56.984375,9921142
-5.171875,56.78125,9921142
-5.1796875,56.78125,9921142
-5.244140625,56.71875,9921142
-5.2421875,56.71875,9921142
-5.841517857142862,57.03125,9921142
